city,date,crime_index
Odisha,2026-01-01,46.8
Odisha,2026-02-01,49.49
Odisha,2026-03-01,51.03
Odisha,2026-04-01,53.51
Odisha,2026-05-01,52.36
Odisha,2026-06-01,44.11
Odisha,2026-07-01,45.88
Odisha,2026-08-01,50.49
Assam,2020-01-01,61.0
Assam,2020-02-01,60.84
Assam,2020-03-01,61.52
Assam,2020-04-01,38.89
Assam,2020-05-01,38.41
Assam,2020-06-01,36.38
Assam,2020-07-01,33.16
Assam,2020-08-01,54.13
Assam,2020-09-01,51.47
Assam,2020-10-01,56.93
Assam,2020-11-01,54.39
Assam,2020-12-01,56.13
Assam,2021-01-01,62.82
Assam,2021-02-01,61.53
Assam,2021-03-01,65.4
Assam,2021-04-01,51.13
Assam,2021-05-01,49.68
Assam,2021-06-01,62.67
Assam,2021-07-01,58.72
Assam,2021-08-01,55.25
Assam,2021-09-01,55.84
Assam,2021-10-01,52.63
Assam,2021-11-01,58.96
Assam,2021-12-01,60.05
Assam,2022-01-01,59.15
Assam,2022-02-01,62.09
Assam,2022-03-01,63.5
Assam,2022-04-01,63.73
Assam,2022-05-01,62.41
Assam,2022-06-01,60.08
Assam,2022-07-01,58.17
Assam,2022-08-01,61.32
Assam,2022-09-01,56.49
Assam,2022-10-01,56.29
Assam,2022-11-01,54.93
Assam,2022-12-01,54.08
Assam,2023-01-01,63.55
Assam,2023-02-01,65.34
Assam,2023-03-01,63.02
Assam,2023-04-01,65.83
Assam,2023-05-01,62.27
Assam,2023-06-01,60.65
Assam,2023-07-01,58.04
Assam,2023-08-01,58.78
Assam,2023-09-01,55.9
Assam,2023-10-01,54.86
Assam,2023-11-01,57.02
Assam,2023-12-01,61.72
Assam,2024-01-01,60.08
Assam,2024-02-01,66.92
Assam,2024-03-01,63.49
Assam,2024-04-01,65.29
Assam,2024-05-01,65.01
Assam,2024-06-01,61.06
Assam,2024-07-01,64.15
Assam,2024-08-01,57.52
Assam,2024-09-01,51.83
Assam,2024-10-01,55.6
Assam,2024-11-01,56.42
Assam,2024-12-01,61.16
Assam,2025-01-01,60.04
Assam,2025-02-01,62.07
Assam,2025-03-01,64.11
Assam,2025-04-01,66.32
Assam,2025-05-01,65.86
Assam,2025-06-01,67.6
Assam,2025-07-01,60.34
Assam,2025-08-01,60.96
Assam,2025-09-01,57.91
Assam,2025-10-01,56.74
Assam,2025-11-01,58.43
Assam,2025-12-01,59.19
Assam,2026-01-01,61.96
Assam,2026-02-01,66.51
Assam,2026-03-01,65.36
Assam,2026-04-01,67.78
Assam,2026-05-01,69.07
Assam,2026-06-01,65.67
Assam,2026-07-01,60.94
Assam,2026-08-01,61.56
Sikkim,2020-01-01,29.01
Sikkim,2020-02-01,31.06
Sikkim,2020-03-01,33.38
Sikkim,2020-04-01,9.08
Sikkim,2020-05-01,8.5
Sikkim,2020-06-01,6.41
Sikkim,2020-07-01,5.0
Sikkim,2020-08-01,26.06
Sikkim,2020-09-01,22.21
Sikkim,2020-10-01,23.57
Sikkim,2020-11-01,19.99
Sikkim,2020-12-01,21.66
Sikkim,2021-01-01,29.86
Sikkim,2021-02-01,29.2
Sikkim,2021-03-01,33.23
Sikkim,2021-04-01,20.99
Sikkim,2021-05-01,19.62
Sikkim,2021-06-01,28.34
Sikkim,2021-07-01,29.39
Sikkim,2021-08-01,26.17
Sikkim,2021-09-01,22.63
Sikkim,2021-10-01,23.43
Sikkim,2021-11-01,25.16
Sikkim,2021-12-01,29.2
Sikkim,2022-01-01,26.46
Sikkim,2022-02-01,30.29
Sikkim,2022-03-01,33.4
Sikkim,2022-04-01,31.15
Sikkim,2022-05-01,35.9
Sikkim,2022-06-01,28.22
Sikkim,2022-07-01,27.73
Sikkim,2022-08-01,24.03
Sikkim,2022-09-01,21.26
Sikkim,2022-10-01,23.01
Sikkim,2022-11-01,19.86
Sikkim,2022-12-01,25.63
Sikkim,2023-01-01,22.88
Sikkim,2023-02-01,28.68
Sikkim,2023-03-01,30.57
Sikkim,2023-04-01,31.3
Sikkim,2023-05-01,31.23
Sikkim,2023-06-01,31.11
Sikkim,2023-07-01,27.27
Sikkim,2023-08-01,25.15
Sikkim,2023-09-01,21.8
Sikkim,2023-10-01,21.53
Sikkim,2023-11-01,21.46
Sikkim,2023-12-01,27.82
Sikkim,2024-01-01,29.83
Sikkim,2024-02-01,24.0
Sikkim,2024-03-01,29.72
Sikkim,2024-04-01,29.13
Sikkim,2024-05-01,31.82
Sikkim,2024-06-01,29.63
Sikkim,2024-07-01,25.05
Sikkim,2024-08-01,23.34
Sikkim,2024-09-01,19.3
Sikkim,2024-10-01,18.69
Sikkim,2024-11-01,22.34
Sikkim,2024-12-01,23.34
Sikkim,2025-01-01,24.64
Sikkim,2025-02-01,30.21
Sikkim,2025-03-01,28.75
Sikkim,2025-04-01,31.74
Sikkim,2025-05-01,27.14
Sikkim,2025-06-01,27.31
Sikkim,2025-07-01,27.35
Sikkim,2025-08-01,22.32
Sikkim,2025-09-01,24.16
Sikkim,2025-10-01,18.28
Sikkim,2025-11-01,19.52
Sikkim,2025-12-01,23.73
Sikkim,2026-01-01,28.41
Sikkim,2026-02-01,26.38
Sikkim,2026-03-01,32.01
Sikkim,2026-04-01,28.15
Sikkim,2026-05-01,26.74
Sikkim,2026-06-01,29.22
Sikkim,2026-07-01,25.06
Sikkim,2026-08-01,24.71
Arunachal Pradesh,2020-01-01,36.5
Arunachal Pradesh,2020-02-01,38.89
Arunachal Pradesh,2020-03-01,39.87
Arunachal Pradesh,2020-04-01,14.6
Arunachal Pradesh,2020-05-01,15.52
Arunachal Pradesh,2020-06-01,12.42
Arunachal Pradesh,2020-07-01,9.19
Arunachal Pradesh,2020-08-01,33.5
Arunachal Pradesh,2020-09-01,35.94
Arunachal Pradesh,2020-10-01,32.74
Arunachal Pradesh,2020-11-01,32.17
Arunachal Pradesh,2020-12-01,36.78
Arunachal Pradesh,2021-01-01,38.06
Arunachal Pradesh,2021-02-01,37.71
Arunachal Pradesh,2021-03-01,42.92
Arunachal Pradesh,2021-04-01,30.78
Arunachal Pradesh,2021-05-01,28.48
Arunachal Pradesh,2021-06-01,40.17
Arunachal Pradesh,2021-07-01,38.51
Arunachal Pradesh,2021-08-01,35.08
Arunachal Pradesh,2021-09-01,33.55
Arunachal Pradesh,2021-10-01,32.6
Arunachal Pradesh,2021-11-01,34.89
Arunachal Pradesh,2021-12-01,35.7
Arunachal Pradesh,2022-01-01,38.5
Arunachal Pradesh,2022-02-01,38.87
Arunachal Pradesh,2022-03-01,41.01
Arunachal Pradesh,2022-04-01,42.99
Arunachal Pradesh,2022-05-01,45.37
Arunachal Pradesh,2022-06-01,40.92
Arunachal Pradesh,2022-07-01,37.13
Arunachal Pradesh,2022-08-01,34.76
Arunachal Pradesh,2022-09-01,34.98
Arunachal Pradesh,2022-10-01,29.8
Arunachal Pradesh,2022-11-01,34.13
Arunachal Pradesh,2022-12-01,36.03
Arunachal Pradesh,2023-01-01,38.56
Arunachal Pradesh,2023-02-01,41.38
Arunachal Pradesh,2023-03-01,41.5
Arunachal Pradesh,2023-04-01,43.67
Arunachal Pradesh,2023-05-01,43.51
Arunachal Pradesh,2023-06-01,41.63
Arunachal Pradesh,2023-07-01,36.78
Arunachal Pradesh,2023-08-01,35.69
Arunachal Pradesh,2023-09-01,35.9
Arunachal Pradesh,2023-10-01,32.55
Arunachal Pradesh,2023-11-01,37.09
Arunachal Pradesh,2023-12-01,35.24
Arunachal Pradesh,2024-01-01,40.12
Arunachal Pradesh,2024-02-01,42.86
Arunachal Pradesh,2024-03-01,45.83
Arunachal Pradesh,2024-04-01,43.1
Arunachal Pradesh,2024-05-01,42.95
Arunachal Pradesh,2024-06-01,40.53
Arunachal Pradesh,2024-07-01,40.54
Arunachal Pradesh,2024-08-01,42.15
Arunachal Pradesh,2024-09-01,34.87
Arunachal Pradesh,2024-10-01,34.65
Arunachal Pradesh,2024-11-01,38.82
Arunachal Pradesh,2024-12-01,36.38
Arunachal Pradesh,2025-01-01,37.79
Arunachal Pradesh,2025-02-01,40.33
Arunachal Pradesh,2025-03-01,44.11
Arunachal Pradesh,2025-04-01,43.38
Arunachal Pradesh,2025-05-01,43.91
Arunachal Pradesh,2025-06-01,45.19
Arunachal Pradesh,2025-07-01,38.84
Arunachal Pradesh,2025-08-01,35.82
Arunachal Pradesh,2025-09-01,36.53
Arunachal Pradesh,2025-10-01,33.4
Arunachal Pradesh,2025-11-01,36.45
Arunachal Pradesh,2025-12-01,38.03
Arunachal Pradesh,2026-01-01,39.09
Arunachal Pradesh,2026-02-01,45.81
Arunachal Pradesh,2026-03-01,42.63
Arunachal Pradesh,2026-04-01,48.38
Arunachal Pradesh,2026-05-01,42.32
Arunachal Pradesh,2026-06-01,45.64
Arunachal Pradesh,2026-07-01,40.29
Arunachal Pradesh,2026-08-01,36.28
Nagaland,2020-01-01,27.74
Nagaland,2020-02-01,33.62
Nagaland,2020-03-01,31.25
Nagaland,2020-04-01,7.54
Nagaland,2020-05-01,6.56
Nagaland,2020-06-01,5.0
Nagaland,2020-07-01,5.65
Nagaland,2020-08-01,30.76
Nagaland,2020-09-01,26.87
Nagaland,2020-10-01,24.98
Nagaland,2020-11-01,22.85
Nagaland,2020-12-01,23.77
Nagaland,2021-01-01,26.89
Nagaland,2021-02-01,31.25
Nagaland,2021-03-01,37.22
Nagaland,2021-04-01,22.9
Nagaland,2021-05-01,22.28
Nagaland,2021-06-01,33.22
Nagaland,2021-07-01,27.67
Nagaland,2021-08-01,30.84
Nagaland,2021-09-01,25.68
Nagaland,2021-10-01,25.59
Nagaland,2021-11-01,24.75
Nagaland,2021-12-01,28.94
Nagaland,2022-01-01,29.45
Nagaland,2022-02-01,31.35
Nagaland,2022-03-01,33.54
Nagaland,2022-04-01,34.98
Nagaland,2022-05-01,35.01
Nagaland,2022-06-01,30.94
Nagaland,2022-07-01,30.89
Nagaland,2022-08-01,26.42
Nagaland,2022-09-01,25.12
Nagaland,2022-10-01,25.08
Nagaland,2022-11-01,24.31
Nagaland,2022-12-01,24.21
Nagaland,2023-01-01,29.2
Nagaland,2023-02-01,32.89
Nagaland,2023-03-01,31.97
Nagaland,2023-04-01,31.97
Nagaland,2023-05-01,31.81
Nagaland,2023-06-01,30.03
Nagaland,2023-07-01,27.08
Nagaland,2023-08-01,23.15
Nagaland,2023-09-01,23.55
Nagaland,2023-10-01,24.86
Nagaland,2023-11-01,23.47
Nagaland,2023-12-01,24.46
Nagaland,2024-01-01,25.92
Nagaland,2024-02-01,32.08
Nagaland,2024-03-01,33.2
Nagaland,2024-04-01,29.11
Nagaland,2024-05-01,29.37
Nagaland,2024-06-01,28.08
Nagaland,2024-07-01,29.11
Nagaland,2024-08-01,24.84
Nagaland,2024-09-01,21.95
Nagaland,2024-10-01,25.28
Nagaland,2024-11-01,27.38
Nagaland,2024-12-01,23.5
Nagaland,2025-01-01,27.8
Nagaland,2025-02-01,32.38
Nagaland,2025-03-01,29.28
Nagaland,2025-04-01,32.16
Nagaland,2025-05-01,32.42
Nagaland,2025-06-01,29.5
Nagaland,2025-07-01,30.25
Nagaland,2025-08-01,24.08
Nagaland,2025-09-01,21.88
Nagaland,2025-10-01,21.78
Nagaland,2025-11-01,23.84
Nagaland,2025-12-01,22.21
Nagaland,2026-01-01,28.19
Nagaland,2026-02-01,30.12
Nagaland,2026-03-01,32.98
Nagaland,2026-04-01,33.33
Nagaland,2026-05-01,28.57
Nagaland,2026-06-01,26.66
Nagaland,2026-07-01,27.41
Nagaland,2026-08-01,24.3
Manipur,2020-01-01,39.22
Manipur,2020-02-01,42.71
Manipur,2020-03-01,46.91
Manipur,2020-04-01,20.78
Manipur,2020-05-01,18.09
Manipur,2020-06-01,17.92
Manipur,2020-07-01,15.03
Manipur,2020-08-01,35.66
Manipur,2020-09-01,37.42
Manipur,2020-10-01,35.8
Manipur,2020-11-01,32.26
Manipur,2020-12-01,31.22
Manipur,2021-01-01,42.3
Manipur,2021-02-01,44.6
Manipur,2021-03-01,48.15
Manipur,2021-04-01,36.14
Manipur,2021-05-01,36.05
Manipur,2021-06-01,40.84
Manipur,2021-07-01,40.31
Manipur,2021-08-01,39.43
Manipur,2021-09-01,40.41
Manipur,2021-10-01,36.75
Manipur,2021-11-01,38.35
Manipur,2021-12-01,39.53
Manipur,2022-01-01,39.59
Manipur,2022-02-01,47.19
Manipur,2022-03-01,47.3
Manipur,2022-04-01,48.13
Manipur,2022-05-01,45.1
Manipur,2022-06-01,47.57
Manipur,2022-07-01,40.89
Manipur,2022-08-01,35.1
Manipur,2022-09-01,36.58
Manipur,2022-10-01,39.9
Manipur,2022-11-01,36.97
Manipur,2022-12-01,40.88
Manipur,2023-01-01,40.96
Manipur,2023-02-01,43.21
Manipur,2023-03-01,46.59
Manipur,2023-04-01,45.0
Manipur,2023-05-01,47.9
Manipur,2023-06-01,44.62
Manipur,2023-07-01,41.77
Manipur,2023-08-01,40.59
Manipur,2023-09-01,38.82
Manipur,2023-10-01,39.15
Manipur,2023-11-01,35.42
Manipur,2023-12-01,39.52
Manipur,2024-01-01,40.92
Manipur,2024-02-01,42.8
Manipur,2024-03-01,48.43
Manipur,2024-04-01,49.6
Manipur,2024-05-01,45.93
Manipur,2024-06-01,46.17
Manipur,2024-07-01,40.27
Manipur,2024-08-01,37.66
Manipur,2024-09-01,35.19
Manipur,2024-10-01,39.59
Manipur,2024-11-01,33.87
Manipur,2024-12-01,43.47
Manipur,2025-01-01,37.38
Manipur,2025-02-01,43.38
Manipur,2025-03-01,47.32
Manipur,2025-04-01,47.17
Manipur,2025-05-01,49.1
Manipur,2025-06-01,49.41
Manipur,2025-07-01,39.9
Manipur,2025-08-01,39.79
Manipur,2025-09-01,39.65
Manipur,2025-10-01,35.85
Manipur,2025-11-01,37.02
Manipur,2025-12-01,40.87
Manipur,2026-01-01,42.0
Manipur,2026-02-01,45.22
Manipur,2026-03-01,46.56
Manipur,2026-04-01,47.04
Manipur,2026-05-01,45.9
Manipur,2026-06-01,47.45
Manipur,2026-07-01,43.87
Manipur,2026-08-01,37.84
Mizoram,2020-01-01,31.02
Mizoram,2020-02-01,35.11
Mizoram,2020-03-01,36.4
Mizoram,2020-04-01,12.68
Mizoram,2020-05-01,6.35
Mizoram,2020-06-01,11.52
Mizoram,2020-07-01,5.0
Mizoram,2020-08-01,30.73
Mizoram,2020-09-01,29.92
Mizoram,2020-10-01,26.11
Mizoram,2020-11-01,25.91
Mizoram,2020-12-01,30.73
Mizoram,2021-01-01,33.42
Mizoram,2021-02-01,34.82
Mizoram,2021-03-01,38.98
Mizoram,2021-04-01,25.6
Mizoram,2021-05-01,23.2
Mizoram,2021-06-01,35.41
Mizoram,2021-07-01,30.03
Mizoram,2021-08-01,32.82
Mizoram,2021-09-01,30.47
Mizoram,2021-10-01,25.64
Mizoram,2021-11-01,30.21
Mizoram,2021-12-01,29.39
Mizoram,2022-01-01,32.86
Mizoram,2022-02-01,38.23
Mizoram,2022-03-01,36.24
Mizoram,2022-04-01,37.91
Mizoram,2022-05-01,39.03
Mizoram,2022-06-01,38.88
Mizoram,2022-07-01,33.98
Mizoram,2022-08-01,37.1
Mizoram,2022-09-01,28.94
Mizoram,2022-10-01,26.89
Mizoram,2022-11-01,29.63
Mizoram,2022-12-01,30.89
Mizoram,2023-01-01,32.1
Mizoram,2023-02-01,39.71
Mizoram,2023-03-01,38.97
Mizoram,2023-04-01,43.42
Mizoram,2023-05-01,39.0
Mizoram,2023-06-01,37.25
Mizoram,2023-07-01,36.44
Mizoram,2023-08-01,33.77
Mizoram,2023-09-01,31.21
Mizoram,2023-10-01,30.11
Mizoram,2023-11-01,34.83
Mizoram,2023-12-01,36.99
Mizoram,2024-01-01,35.6
Mizoram,2024-02-01,38.38
Mizoram,2024-03-01,38.86
Mizoram,2024-04-01,38.77
Mizoram,2024-05-01,41.37
Mizoram,2024-06-01,34.68
Mizoram,2024-07-01,39.13
Mizoram,2024-08-01,33.68
Mizoram,2024-09-01,32.97
Mizoram,2024-10-01,30.72
Mizoram,2024-11-01,31.99
Mizoram,2024-12-01,34.11
Mizoram,2025-01-01,36.94
Mizoram,2025-02-01,37.23
Mizoram,2025-03-01,42.55
Mizoram,2025-04-01,37.68
Mizoram,2025-05-01,39.71
Mizoram,2025-06-01,38.41
Mizoram,2025-07-01,35.03
Mizoram,2025-08-01,34.29
Mizoram,2025-09-01,32.56
Mizoram,2025-10-01,31.04
Mizoram,2025-11-01,30.94
Mizoram,2025-12-01,35.4
Mizoram,2026-01-01,34.91
Mizoram,2026-02-01,44.16
Mizoram,2026-03-01,41.9
Mizoram,2026-04-01,41.25
Mizoram,2026-05-01,45.31
Mizoram,2026-06-01,41.47
Mizoram,2026-07-01,40.91
Mizoram,2026-08-01,35.27
Tripura,2020-01-01,44.81
Tripura,2020-02-01,43.4
Tripura,2020-03-01,47.39
Tripura,2020-04-01,22.52
Tripura,2020-05-01,23.25
Tripura,2020-06-01,21.51
Tripura,2020-07-01,18.49
Tripura,2020-08-01,40.93
Tripura,2020-09-01,35.92
Tripura,2020-10-01,39.54
Tripura,2020-11-01,37.24
Tripura,2020-12-01,38.75
Tripura,2021-01-01,45.88
Tripura,2021-02-01,43.3
Tripura,2021-03-01,46.99
Tripura,2021-04-01,36.54
Tripura,2021-05-01,34.72
Tripura,2021-06-01,43.71
Tripura,2021-07-01,42.56
Tripura,2021-08-01,37.72
Tripura,2021-09-01,38.86
Tripura,2021-10-01,41.54
Tripura,2021-11-01,37.0
Tripura,2021-12-01,42.21
Tripura,2022-01-01,41.65
Tripura,2022-02-01,46.25
Tripura,2022-03-01,44.37
Tripura,2022-04-01,47.95
Tripura,2022-05-01,45.62
Tripura,2022-06-01,43.53
Tripura,2022-07-01,41.07
Tripura,2022-08-01,37.68
Tripura,2022-09-01,39.25
Tripura,2022-10-01,36.35
Tripura,2022-11-01,35.75
Tripura,2022-12-01,42.63
Tripura,2023-01-01,38.54
Tripura,2023-02-01,42.68
Tripura,2023-03-01,46.47
Tripura,2023-04-01,45.63
Tripura,2023-05-01,44.37
Tripura,2023-06-01,43.98
Tripura,2023-07-01,41.12
Tripura,2023-08-01,43.69
Tripura,2023-09-01,36.76
Tripura,2023-10-01,32.1
Tripura,2023-11-01,37.19
Tripura,2023-12-01,39.52
Tripura,2024-01-01,42.37
Tripura,2024-02-01,41.78
Tripura,2024-03-01,43.48
Tripura,2024-04-01,50.04
Tripura,2024-05-01,45.09
Tripura,2024-06-01,41.53
Tripura,2024-07-01,40.3
Tripura,2024-08-01,38.06
Tripura,2024-09-01,40.29
Tripura,2024-10-01,35.32
Tripura,2024-11-01,35.28
Tripura,2024-12-01,37.05
Tripura,2025-01-01,44.03
Tripura,2025-02-01,43.82
Tripura,2025-03-01,43.72
Tripura,2025-04-01,47.68
Tripura,2025-05-01,46.9
Tripura,2025-06-01,43.17
Tripura,2025-07-01,39.72
Tripura,2025-08-01,34.15
Tripura,2025-09-01,37.04
Tripura,2025-10-01,33.77
Tripura,2025-11-01,38.24
Tripura,2025-12-01,35.75
Tripura,2026-01-01,39.08
Tripura,2026-02-01,44.03
Tripura,2026-03-01,40.47
Tripura,2026-04-01,42.59
Tripura,2026-05-01,43.12
Tripura,2026-06-01,42.99
Tripura,2026-07-01,36.61
Tripura,2026-08-01,36.67
Meghalaya,2020-01-01,34.6
Meghalaya,2020-02-01,36.33
Meghalaya,2020-03-01,39.0
Meghalaya,2020-04-01,13.14
Meghalaya,2020-05-01,15.45
Meghalaya,2020-06-01,10.86
Meghalaya,2020-07-01,8.63
Meghalaya,2020-08-01,34.74
Meghalaya,2020-09-01,31.72
Meghalaya,2020-10-01,28.59
Meghalaya,2020-11-01,32.75
Meghalaya,2020-12-01,37.17
Meghalaya,2021-01-01,34.08
Meghalaya,2021-02-01,40.13
Meghalaya,2021-03-01,40.42
Meghalaya,2021-04-01,29.86
Meghalaya,2021-05-01,28.5
Meghalaya,2021-06-01,39.69
Meghalaya,2021-07-01,39.27
Meghalaya,2021-08-01,32.46
Meghalaya,2021-09-01,31.72
Meghalaya,2021-10-01,30.77
Meghalaya,2021-11-01,28.92
Meghalaya,2021-12-01,37.66
Meghalaya,2022-01-01,37.66
Meghalaya,2022-02-01,37.26
Meghalaya,2022-03-01,39.24
Meghalaya,2022-04-01,40.93
Meghalaya,2022-05-01,41.31
Meghalaya,2022-06-01,37.4
Meghalaya,2022-07-01,35.59
Meghalaya,2022-08-01,32.94
Meghalaya,2022-09-01,35.18
Meghalaya,2022-10-01,29.94
Meghalaya,2022-11-01,29.21
Meghalaya,2022-12-01,32.34
Meghalaya,2023-01-01,34.9
Meghalaya,2023-02-01,36.11
Meghalaya,2023-03-01,39.13
Meghalaya,2023-04-01,38.23
Meghalaya,2023-05-01,41.25
Meghalaya,2023-06-01,39.03
Meghalaya,2023-07-01,34.41
Meghalaya,2023-08-01,31.35
Meghalaya,2023-09-01,31.81
Meghalaya,2023-10-01,31.4
Meghalaya,2023-11-01,31.82
Meghalaya,2023-12-01,35.95
Meghalaya,2024-01-01,37.53
Meghalaya,2024-02-01,36.32
Meghalaya,2024-03-01,39.32
Meghalaya,2024-04-01,38.72
Meghalaya,2024-05-01,43.41
Meghalaya,2024-06-01,39.93
Meghalaya,2024-07-01,34.53
Meghalaya,2024-08-01,37.88
Meghalaya,2024-09-01,32.28
Meghalaya,2024-10-01,32.76
Meghalaya,2024-11-01,31.7
Meghalaya,2024-12-01,34.58
Meghalaya,2025-01-01,36.05
Meghalaya,2025-02-01,40.02
Meghalaya,2025-03-01,41.48
Meghalaya,2025-04-01,42.45
Meghalaya,2025-05-01,39.8
Meghalaya,2025-06-01,39.46
Meghalaya,2025-07-01,33.27
Meghalaya,2025-08-01,35.0
Meghalaya,2025-09-01,29.65
Meghalaya,2025-10-01,32.64
Meghalaya,2025-11-01,33.77
Meghalaya,2025-12-01,32.72
Meghalaya,2026-01-01,34.82
Meghalaya,2026-02-01,40.29
Meghalaya,2026-03-01,40.81
Meghalaya,2026-04-01,41.84
Meghalaya,2026-05-01,39.3
Meghalaya,2026-06-01,41.21
Meghalaya,2026-07-01,36.74
Meghalaya,2026-08-01,32.33
