state,district,taluk,latitude,longitude,streetlights,population_density,patrol_frequency,base_crime_rate,hour,day_of_week,seed,safety_score,safety_level,incident_occurred,crime_type
Bihar,Darbhanga,Darbhanga West,25.39559,85.34471,0.21,0.49,0.56,0.55,17,5,8034,53.53,1,0,None
Bihar,Darbhanga,Darbhanga West,25.38479,85.33225,0.36,0.49,0.45,0.55,18,0,8035,45.73,0,1,Pickpocketing
Bihar,Darbhanga,Darbhanga West,25.39819,85.34519,0.4,0.49,0.62,0.55,8,2,8036,61.01,1,0,None
Bihar,Darbhanga,Darbhanga West,25.40311,85.35435,0.41,0.49,0.52,0.55,1,4,8037,39.43,0,1,Eve Teasing
Bihar,Darbhanga,Darbhanga West,25.39173,85.34439,0.52,0.49,0.61,0.55,1,4,8038,44.0,0,0,None
Bihar,Darbhanga,Darbhanga West,25.39774,85.33911,0.26,0.49,0.8,0.55,19,5,8039,47.34,0,0,None
Bihar,Darbhanga,Darbhanga East,25.53202,85.39483,0.33,0.33,0.38,0.54,15,3,8040,53.2,1,0,None
Bihar,Darbhanga,Darbhanga East,25.53487,85.38983,0.35,0.33,0.48,0.54,19,6,8041,46.22,0,0,None
Bihar,Darbhanga,Darbhanga East,25.52707,85.3911,0.29,0.33,0.37,0.54,14,4,8042,51.91,1,1,Eve Teasing
Bihar,Darbhanga,Darbhanga East,25.54157,85.39655,0.48,0.33,0.32,0.54,1,2,8043,24.52,0,0,None
Bihar,Darbhanga,Darbhanga East,25.55634,85.38238,0.38,0.33,0.38,0.54,9,1,8044,56.12,1,0,None
Bihar,Darbhanga,Darbhanga East,25.51655,85.39361,0.36,0.33,0.38,0.54,10,6,8045,54.8,1,0,None
Bihar,Darbhanga,Darbhanga East,25.53308,85.39401,0.31,0.33,0.57,0.54,20,1,8046,47.54,0,0,None
Bihar,Darbhanga,Darbhanga East,25.52939,85.39202,0.32,0.33,0.4,0.54,6,1,8047,54.19,1,1,Eve Teasing
Bihar,Darbhanga,Darbhanga East,25.53351,85.3847,0.29,0.33,0.44,0.54,12,5,8048,54.12,1,0,None
Bihar,Darbhanga,Darbhanga East,25.53117,85.39081,0.39,0.33,0.41,0.54,22,0,8049,26.48,0,1,Eve Teasing
Bihar,Darbhanga,Darbhanga East,25.53887,85.40427,0.44,0.33,0.57,0.54,20,2,8050,50.14,1,1,Eve Teasing
Bihar,Darbhanga,Darbhanga East,25.54174,85.39207,0.5,0.33,0.61,0.54,5,2,8051,32.93,0,1,Eve Teasing
Bihar,Darbhanga,Darbhanga East,25.54068,85.38354,0.42,0.33,0.41,0.54,6,5,8052,58.87,1,0,None
Bihar,Darbhanga,Darbhanga East,25.54544,85.37445,0.3,0.33,0.5,0.54,1,3,8053,21.99,0,0,None
Bihar,Darbhanga,Darbhanga East,25.54484,85.39163,0.21,0.33,0.41,0.54,1,5,8054,16.44,0,1,Assault
Bihar,Purnia,Purnia Central,25.71342,85.09576,0.66,0.82,0.67,0.53,1,1,8055,49.13,0,1,Stalking
Bihar,Purnia,Purnia Central,25.72597,85.08163,0.55,0.82,0.7,0.53,15,5,8056,67.17,1,0,None
Bihar,Purnia,Purnia Central,25.69602,85.08018,0.43,0.82,0.81,0.53,11,0,8057,66.11,1,0,None
Bihar,Purnia,Purnia Central,25.70333,85.08685,0.57,0.82,0.73,0.53,8,4,8058,69.17,1,1,Pickpocketing
Bihar,Purnia,Purnia Central,25.71723,85.07772,0.56,0.82,0.72,0.53,0,1,8059,46.82,0,1,Pickpocketing
Bihar,Purnia,Purnia Central,25.71282,85.08328,0.48,0.82,0.73,0.53,12,5,8060,65.5,1,1,Stalking
Bihar,Purnia,Purnia Central,25.72236,85.09548,0.54,0.82,0.64,0.53,21,4,8061,55.64,1,0,None
Bihar,Purnia,Purnia Central,25.71781,85.08931,0.61,0.82,0.69,0.53,9,5,8062,69.17,1,0,None
Bihar,Purnia,Purnia Central,25.72296,85.0816,0.4,0.82,0.63,0.53,15,1,8063,62.1,1,0,None
Bihar,Purnia,Purnia Central,25.71474,85.09156,0.42,0.82,0.68,0.53,13,1,8064,62.35,1,0,None
Bihar,Purnia,Purnia Central,25.72432,85.0725,0.36,0.82,0.7,0.53,3,5,8065,36.52,0,1,Harassment
Bihar,Purnia,Purnia Central,25.70374,85.06831,0.52,0.82,0.78,0.53,11,3,8066,67.44,1,0,None
Bihar,Purnia,Purnia Central,25.71413,85.08563,0.51,0.82,0.76,0.53,6,5,8067,67.04,1,0,None
Bihar,Purnia,Purnia Central,25.70936,85.07765,0.46,0.82,0.67,0.53,3,0,8068,40.56,0,1,Eve Teasing
Bihar,Purnia,Purnia Central,25.71837,85.0761,0.53,0.82,0.61,0.53,16,2,8069,65.67,1,0,None
Bihar,Purnia,Purnia West,25.57849,85.15472,0.48,0.41,0.56,0.49,9,4,8070,61.83,1,0,None
Bihar,Purnia,Purnia West,25.59605,85.16675,0.39,0.41,0.54,0.49,16,1,8071,58.44,1,0,None
Bihar,Purnia,Purnia West,25.57722,85.15627,0.51,0.41,0.39,0.49,4,5,8072,40.05,0,1,Pickpocketing
Bihar,Purnia,Purnia West,25.58608,85.16657,0.36,0.41,0.4,0.49,5,3,8073,36.56,0,1,Harassment
Bihar,Purnia,Purnia West,25.59447,85.16734,0.52,0.41,0.57,0.49,13,6,8074,63.89,1,1,Pickpocketing
Bihar,Purnia,Purnia West,25.59362,85.15581,0.39,0.41,0.56,0.49,3,4,8075,38.83,0,1,Eve Teasing
Bihar,Purnia,Purnia West,25.59495,85.17127,0.33,0.41,0.41,0.49,16,4,8076,56.29,1,0,None
Bihar,Purnia,Purnia West,25.60014,85.16266,0.39,0.41,0.43,0.49,12,4,8077,58.23,1,1,Stalking
Bihar,Purnia,Purnia West,25.57148,85.15823,0.45,0.41,0.43,0.49,11,4,8078,60.56,1,0,None
Bihar,Purnia,Purnia West,25.59087,85.15547,0.42,0.41,0.44,0.49,12,5,8079,58.96,1,0,None
Bihar,Purnia,Purnia West,25.59402,85.16594,0.48,0.41,0.51,0.49,11,3,8080,62.61,1,0,None
Bihar,Purnia,Purnia West,25.59483,85.17559,0.47,0.41,0.65,0.49,1,5,8081,44.29,0,1,Harassment
Bihar,Purnia,Purnia West,25.60513,85.16225,0.45,0.41,0.42,0.49,22,6,8082,37.83,0,1,Assault
Bihar,Purnia,Purnia West,25.59386,85.15999,0.28,0.41,0.49,0.49,9,5,8083,57.59,1,0,None
Bihar,Purnia,Purnia West,25.59607,85.15928,0.55,0.41,0.41,0.49,9,0,8084,63.34,1,0,None
Bihar,Purnia,Purnia East,25.72296,85.22106,0.42,0.4,0.34,0.6,5,3,8085,33.24,0,0,None
Bihar,Purnia,Purnia East,25.70263,85.24038,0.35,0.4,0.47,0.6,3,6,8086,33.02,0,1,Pickpocketing
Bihar,Purnia,Purnia East,25.71196,85.22274,0.4,0.4,0.31,0.6,12,5,8087,53.69,1,0,None
Bihar,Purnia,Purnia East,25.7203,85.22482,0.45,0.4,0.39,0.6,5,5,8088,35.93,0,1,Stalking
Bihar,Purnia,Purnia East,25.71732,85.23186,0.37,0.4,0.38,0.6,5,2,8089,33.08,0,1,Stalking
Bihar,Purnia,Purnia East,25.71406,85.21116,0.32,0.4,0.46,0.6,17,2,8090,54.95,1,0,None
Bihar,Purnia,Purnia East,25.72402,85.22748,0.33,0.4,0.42,0.6,21,3,8091,41.7,0,0,None
Bihar,Purnia,Purnia East,25.70772,85.22362,0.35,0.4,0.34,0.6,6,2,8092,52.49,1,0,None
Bihar,Purnia,Purnia East,25.73844,85.23057,0.46,0.4,0.42,0.6,9,2,8093,55.75,1,0,None
Bihar,Purnia,Purnia East,25.71079,85.23126,0.39,0.4,0.32,0.6,20,0,8094,41.79,0,0,None
Bihar,Purnia,Purnia East,25.7126,85.20907,0.32,0.4,0.36,0.6,13,1,8095,52.11,1,1,Stalking
Bihar,Purnia,Purnia East,25.70313,85.23446,0.51,0.4,0.33,0.6,10,3,8096,56.92,1,0,None
Bihar,Purnia,Purnia East,25.7203,85.21268,0.38,0.4,0.43,0.6,15,1,8097,56.98,1,0,None
Bihar,Purnia,Purnia East,25.70821,85.22233,0.29,0.4,0.49,0.6,16,3,8098,52.95,1,1,Eve Teasing
Bihar,Purnia,Purnia East,25.71849,85.22122,0.46,0.4,0.5,0.6,12,5,8099,57.35,1,0,None
Bihar,Begusarai,Begusarai Central,25.43857,85.42434,0.68,0.74,0.78,0.48,3,5,8100,56.04,1,1,Pickpocketing
Bihar,Begusarai,Begusarai Central,25.43991,85.41563,0.51,0.74,0.77,0.48,10,0,8101,67.2,1,0,None
Bihar,Begusarai,Begusarai Central,25.44602,85.41535,0.58,0.74,0.75,0.48,7,0,8102,70.89,1,0,None
Bihar,Begusarai,Begusarai Central,25.44939,85.41125,0.61,0.74,0.81,0.48,22,0,8103,53.72,1,1,Pickpocketing
Bihar,Begusarai,Begusarai Central,25.43308,85.42415,0.62,0.74,0.71,0.48,14,5,8104,70.4,1,0,None
Bihar,Begusarai,Begusarai Central,25.43917,85.42357,0.71,0.74,0.64,0.48,15,3,8105,70.93,1,0,None
Bihar,Begusarai,Begusarai Central,25.42418,85.42772,0.69,0.74,0.79,0.48,17,5,8106,73.41,1,0,None
Bihar,Begusarai,Begusarai Central,25.44097,85.41079,0.6,0.74,0.64,0.48,8,4,8107,66.39,1,0,None
Bihar,Begusarai,Begusarai Central,25.43626,85.42305,0.7,0.74,0.73,0.48,23,1,8108,55.23,1,0,None
Bihar,Begusarai,Begusarai Central,25.43438,85.40164,0.48,0.74,0.69,0.48,21,4,8109,55.54,1,0,None
Bihar,Begusarai,Begusarai Central,25.42604,85.41335,0.67,0.74,0.81,0.48,4,3,8110,54.51,1,0,None
Bihar,Begusarai,Begusarai Central,25.43609,85.41133,0.64,0.74,0.68,0.48,11,3,8111,71.45,1,0,None
Bihar,Begusarai,Begusarai Central,25.44907,85.40689,0.74,0.74,0.79,0.48,10,4,8112,76.47,2,0,None
Bihar,Begusarai,Begusarai Central,25.43872,85.4235,0.56,0.74,0.83,0.48,2,6,8113,52.51,1,1,Stalking
Bihar,Begusarai,Begusarai Central,25.4409,85.41373,0.64,0.74,0.69,0.48,7,3,8114,70.47,1,0,None
Bihar,Begusarai,Begusarai West,25.54957,85.29014,0.32,0.4,0.41,0.54,15,2,8115,55.24,1,0,None
Bihar,Begusarai,Begusarai West,25.5523,85.28495,0.32,0.4,0.38,0.54,19,0,8116,40.55,0,0,None
Bihar,Begusarai,Begusarai West,25.54556,85.28931,0.4,0.4,0.43,0.54,3,3,8117,34.92,0,1,Eve Teasing
Bihar,Begusarai,Begusarai West,25.55138,85.29181,0.33,0.4,0.46,0.54,4,1,8118,35.21,0,1,Pickpocketing
Bihar,Begusarai,Begusarai West,25.54924,85.298,0.34,0.4,0.54,0.54,20,5,8119,45.1,0,1,Eve Teasing
Bihar,Begusarai,Begusarai West,25.54729,85.27388,0.48,0.4,0.45,0.54,15,1,8120,60.47,1,1,Stalking
Bihar,Begusarai,Begusarai West,25.54913,85.28596,0.34,0.4,0.36,0.54,20,6,8121,41.43,0,0,None
Bihar,Begusarai,Begusarai West,25.54877,85.28911,0.24,0.4,0.48,0.54,16,2,8122,53.54,1,0,None
Bihar,Begusarai,Begusarai West,25.54026,85.29169,0.32,0.4,0.51,0.54,7,0,8123,55.81,1,0,None
Bihar,Begusarai,Begusarai West,25.55319,85.30317,0.31,0.4,0.55,0.54,7,4,8124,57.55,1,0,None
Bihar,Begusarai,Begusarai West,25.54047,85.2992,0.31,0.4,0.45,0.54,9,6,8125,55.49,1,0,None
Bihar,Begusarai,Begusarai West,25.55152,85.28989,0.38,0.4,0.52,0.54,9,4,8126,56.55,1,0,None
Bihar,Begusarai,Begusarai West,25.54667,85.29532,0.22,0.4,0.35,0.54,16,1,8127,50.38,1,0,None
Bihar,Begusarai,Begusarai West,25.5582,85.28625,0.28,0.4,0.43,0.54,5,4,8128,31.19,0,1,Eve Teasing
Bihar,Begusarai,Begusarai West,25.55185,85.28875,0.29,0.4,0.5,0.54,3,5,8129,34.1,0,1,Pickpocketing
Bihar,Begusarai,Begusarai East,25.38936,85.23179,0.35,0.41,0.43,0.46,14,6,8130,58.15,1,0,None
Bihar,Begusarai,Begusarai East,25.38377,85.24189,0.26,0.41,0.5,0.46,17,6,8131,55.26,1,0,None
Bihar,Begusarai,Begusarai East,25.38754,85.23546,0.54,0.41,0.48,0.46,20,3,8132,55.76,1,0,None
Bihar,Begusarai,Begusarai East,25.37694,85.26235,0.5,0.41,0.44,0.46,5,3,8133,43.37,0,1,Pickpocketing
Bihar,Begusarai,Begusarai East,25.37859,85.24993,0.37,0.41,0.53,0.46,13,5,8134,58.59,1,0,None
Bihar,Begusarai,Begusarai East,25.38711,85.2466,0.26,0.41,0.52,0.46,20,6,8135,44.92,0,1,Eve Teasing
Bihar,Begusarai,Begusarai East,25.37682,85.24091,0.45,0.41,0.46,0.46,11,4,8136,61.82,1,0,None
Bihar,Begusarai,Begusarai East,25.38431,85.25598,0.53,0.41,0.58,0.46,11,4,8137,65.51,1,0,None
Bihar,Begusarai,Begusarai East,25.37973,85.25978,0.39,0.41,0.5,0.46,2,0,8138,40.65,0,1,Assault
Bihar,Begusarai,Begusarai East,25.3815,85.23816,0.47,0.41,0.42,0.46,23,5,8139,41.21,0,1,Stalking
Bihar,Begusarai,Begusarai East,25.38358,85.24645,0.46,0.41,0.37,0.46,11,1,8140,57.23,1,0,None
Bihar,Begusarai,Begusarai East,25.38624,85.2385,0.44,0.41,0.38,0.46,0,3,8141,37.34,0,1,Eve Teasing
Bihar,Begusarai,Begusarai East,25.37529,85.24745,0.46,0.41,0.51,0.46,19,5,8142,52.05,1,1,Stalking
Bihar,Begusarai,Begusarai East,25.3989,85.2363,0.42,0.41,0.58,0.46,16,3,8143,63.06,1,0,None
Bihar,Begusarai,Begusarai East,25.40117,85.25033,0.35,0.41,0.52,0.46,4,4,8144,38.09,0,0,None
Bihar,Arrah,Arrah Central,26.06579,85.1246,0.28,0.81,0.72,0.55,16,1,8145,59.06,1,1,Eve Teasing
Bihar,Arrah,Arrah Central,26.05714,85.15161,0.56,0.81,0.68,0.55,12,5,8146,68.13,1,0,None
Bihar,Arrah,Arrah Central,26.06635,85.1453,0.45,0.81,0.78,0.55,21,0,8147,55.04,1,1,Pickpocketing
Bihar,Arrah,Arrah Central,26.05338,85.13859,0.35,0.81,0.71,0.55,9,4,8148,61.33,1,1,Pickpocketing
Bihar,Arrah,Arrah Central,26.06358,85.15002,0.43,0.81,0.69,0.55,15,2,8149,62.06,1,0,None
Bihar,Arrah,Arrah Central,26.06367,85.14463,0.43,0.81,0.82,0.55,20,1,8150,54.31,1,0,None
Bihar,Arrah,Arrah Central,26.0721,85.147,0.56,0.81,0.82,0.55,14,5,8151,69.52,1,1,Stalking
Bihar,Arrah,Arrah Central,26.07251,85.13321,0.53,0.81,0.72,0.55,10,6,8152,67.08,1,0,None
Bihar,Arrah,Arrah Central,26.05641,85.1328,0.43,0.81,0.68,0.55,14,1,8153,61.89,1,0,None
Bihar,Arrah,Arrah Central,26.05717,85.13903,0.41,0.81,0.69,0.55,20,6,8154,52.63,1,0,None
Bihar,Arrah,Arrah Central,26.05791,85.1298,0.51,0.81,0.82,0.55,23,4,8155,47.31,0,1,Eve Teasing
Bihar,Arrah,Arrah Central,26.06711,85.14273,0.52,0.81,0.79,0.55,7,3,8156,68.41,1,1,Eve Teasing
Bihar,Arrah,Arrah Central,26.05769,85.12661,0.43,0.81,0.8,0.55,13,1,8157,64.91,1,1,Stalking
Bihar,Arrah,Arrah Central,26.06499,85.13812,0.6,0.81,0.65,0.55,5,5,8158,46.16,0,1,Pickpocketing
Bihar,Arrah,Arrah Central,26.05183,85.13942,0.53,0.81,0.78,0.55,15,5,8159,67.52,1,0,None
Bihar,Arrah,Arrah West,26.10548,85.19867,0.3,0.37,0.39,0.55,13,2,8160,52.86,1,1,Stalking
Bihar,Arrah,Arrah West,26.11086,85.20381,0.17,0.37,0.32,0.55,4,1,8161,14.19,0,1,Pickpocketing
Bihar,Arrah,Arrah West,26.10533,85.20301,0.38,0.37,0.47,0.55,12,3,8162,54.94,1,1,Stalking
Bihar,Arrah,Arrah West,26.10297,85.20092,0.24,0.37,0.56,0.55,11,1,8163,53.0,1,1,Eve Teasing
Bihar,Arrah,Arrah West,26.11866,85.20886,0.17,0.37,0.53,0.55,15,4,8164,51.58,1,0,None
Bihar,Arrah,Arrah West,26.09337,85.19439,0.22,0.37,0.63,0.55,19,2,8165,43.38,0,1,Assault
Bihar,Arrah,Arrah West,26.09981,85.20921,0.17,0.37,0.38,0.55,2,1,8166,16.43,0,1,Harassment
Bihar,Arrah,Arrah West,26.12955,85.19878,0.21,0.37,0.35,0.55,12,3,8167,49.77,0,0,None
Bihar,Arrah,Arrah West,26.11051,85.20616,0.33,0.37,0.44,0.55,5,1,8168,22.4,0,1,Pickpocketing
Bihar,Arrah,Arrah West,26.09746,85.21206,0.21,0.37,0.47,0.55,15,0,8169,53.06,1,0,None
Bihar,Arrah,Arrah West,26.1115,85.20962,0.35,0.37,0.48,0.55,1,6,8170,26.96,0,1,Eve Teasing
Bihar,Arrah,Arrah West,26.10302,85.20192,0.3,0.37,0.46,0.55,20,0,8171,41.3,0,0,None
Bihar,Arrah,Arrah West,26.12065,85.1976,0.12,0.37,0.57,0.55,12,4,8172,51.35,1,1,Pickpocketing
Bihar,Arrah,Arrah West,26.10296,85.18918,0.32,0.37,0.47,0.55,7,1,8173,55.29,1,0,None
Bihar,Arrah,Arrah West,26.11588,85.21083,0.05,0.37,0.49,0.55,18,1,8174,34.29,0,1,Pickpocketing
Bihar,Arrah,Arrah East,26.16936,85.34493,0.39,0.34,0.44,0.58,17,0,8175,54.49,1,1,Eve Teasing
Bihar,Arrah,Arrah East,26.16359,85.34275,0.43,0.34,0.58,0.58,14,6,8176,57.75,1,0,None
Bihar,Arrah,Arrah East,26.15995,85.34384,0.47,0.34,0.44,0.58,0,2,8177,26.91,0,1,Eve Teasing
Bihar,Arrah,Arrah East,26.16463,85.34943,0.55,0.34,0.35,0.58,6,0,8178,60.56,1,0,None
Bihar,Arrah,Arrah East,26.16015,85.34633,0.4,0.34,0.57,0.58,22,3,8179,28.49,0,1,Harassment
Bihar,Arrah,Arrah East,26.17205,85.35903,0.59,0.34,0.49,0.58,8,0,8180,62.68,1,0,None
Bihar,Arrah,Arrah East,26.15373,85.35105,0.46,0.34,0.55,0.58,4,0,8181,30.09,0,1,Eve Teasing
Bihar,Arrah,Arrah East,26.16827,85.35066,0.38,0.34,0.51,0.58,19,6,8182,48.32,0,0,None
Bihar,Arrah,Arrah East,26.16192,85.35358,0.48,0.34,0.56,0.58,23,2,8183,31.73,0,1,Eve Teasing
Bihar,Arrah,Arrah East,26.15416,85.36367,0.39,0.34,0.36,0.58,12,6,8184,54.84,1,1,Stalking
Bihar,Arrah,Arrah East,26.1649,85.33706,0.43,0.34,0.48,0.58,20,2,8185,48.96,0,0,None
Bihar,Arrah,Arrah East,26.17006,85.357,0.36,0.34,0.33,0.58,16,5,8186,54.15,1,1,Pickpocketing
Bihar,Arrah,Arrah East,26.16539,85.34039,0.48,0.34,0.44,0.58,14,4,8187,60.21,1,1,Pickpocketing
Bihar,Arrah,Arrah East,26.17154,85.34662,0.23,0.34,0.58,0.58,9,4,8188,53.76,1,1,Stalking
Bihar,Arrah,Arrah East,26.15936,85.35078,0.58,0.34,0.4,0.58,4,2,8189,31.64,0,1,Pickpocketing
Bihar,Nalanda,Nalanda Central,25.69836,85.12299,0.51,0.8,0.83,0.43,15,4,8190,70.75,1,0,None
Bihar,Nalanda,Nalanda Central,25.69733,85.11444,0.52,0.8,0.83,0.43,9,6,8191,71.05,1,0,None
Bihar,Nalanda,Nalanda Central,25.70054,85.13601,0.5,0.8,0.71,0.43,23,4,8192,49.18,0,0,None
Bihar,Nalanda,Nalanda Central,25.68305,85.12791,0.66,0.8,0.81,0.43,7,1,8193,74.46,1,0,None
Bihar,Nalanda,Nalanda Central,25.69565,85.12032,0.59,0.8,0.76,0.43,8,2,8194,72.11,1,0,None
Bihar,Nalanda,Nalanda Central,25.71099,85.12106,0.66,0.8,0.67,0.43,13,2,8195,70.21,1,0,None
Bihar,Nalanda,Nalanda Central,25.7034,85.12997,0.51,0.8,0.73,0.43,6,0,8196,69.48,1,0,None
Bihar,Nalanda,Nalanda Central,25.69651,85.11188,0.58,0.8,0.65,0.43,14,2,8197,69.79,1,0,None
Bihar,Nalanda,Nalanda Central,25.69974,85.14193,0.4,0.8,0.63,0.43,16,4,8198,65.6,1,0,None
Bihar,Nalanda,Nalanda Central,25.69198,85.11803,0.56,0.8,0.7,0.43,10,6,8199,69.85,1,0,None
Bihar,Nalanda,Nalanda Central,25.68429,85.1244,0.6,0.8,0.69,0.43,5,1,8200,51.68,1,1,Pickpocketing
Bihar,Nalanda,Nalanda Central,25.704,85.11687,0.53,0.8,0.84,0.43,4,3,8201,52.73,1,0,None
Bihar,Nalanda,Nalanda Central,25.71341,85.10492,0.57,0.8,0.74,0.43,0,2,8202,52.0,1,0,None
Bihar,Nalanda,Nalanda Central,25.69831,85.13163,0.46,0.8,0.72,0.43,18,3,8203,56.83,1,1,Eve Teasing
Bihar,Nalanda,Nalanda Central,25.68665,85.11183,0.6,0.8,0.65,0.43,19,3,8204,61.31,1,0,None
Bihar,Nalanda,Nalanda West,25.89619,85.1066,0.32,0.34,0.3,0.46,2,1,8205,22.45,0,1,Eve Teasing
Bihar,Nalanda,Nalanda West,25.91003,85.12001,0.24,0.34,0.33,0.46,14,3,8206,51.23,1,0,None
Bihar,Nalanda,Nalanda West,25.90692,85.12724,0.53,0.34,0.33,0.46,16,6,8207,60.93,1,0,None
Bihar,Nalanda,Nalanda West,25.90082,85.13484,0.27,0.34,0.4,0.46,23,1,8208,23.26,0,1,Eve Teasing
Bihar,Nalanda,Nalanda West,25.9246,85.12871,0.27,0.34,0.4,0.46,17,4,8209,53.46,1,0,None
Bihar,Nalanda,Nalanda West,25.90259,85.12404,0.25,0.34,0.29,0.46,20,4,8210,40.03,0,1,Pickpocketing
Bihar,Nalanda,Nalanda West,25.89571,85.11471,0.38,0.34,0.33,0.46,14,0,8211,56.48,1,0,None
Bihar,Nalanda,Nalanda West,25.91197,85.12451,0.27,0.34,0.45,0.46,2,0,8212,23.38,0,1,Pickpocketing
Bihar,Nalanda,Nalanda West,25.9009,85.11384,0.41,0.34,0.34,0.46,10,5,8213,57.77,1,1,Stalking
Bihar,Nalanda,Nalanda West,25.90699,85.11683,0.34,0.34,0.39,0.46,18,5,8214,47.92,0,0,None
Bihar,Nalanda,Nalanda West,25.90972,85.12521,0.28,0.34,0.37,0.46,2,3,8215,22.32,0,1,Assault
Bihar,Nalanda,Nalanda West,25.91452,85.10918,0.43,0.34,0.27,0.46,22,0,8216,27.05,0,1,Assault
Bihar,Nalanda,Nalanda West,25.89506,85.11933,0.26,0.34,0.48,0.46,9,4,8217,56.71,1,0,None
Bihar,Nalanda,Nalanda West,25.90781,85.11853,0.32,0.34,0.33,0.46,3,3,8218,21.44,0,1,Eve Teasing
Bihar,Nalanda,Nalanda West,25.90678,85.11648,0.42,0.34,0.33,0.46,21,1,8219,46.63,0,0,None
Bihar,Nalanda,Nalanda East,25.8723,85.01046,0.44,0.34,0.39,0.7,6,0,8220,54.03,1,1,Pickpocketing
Bihar,Nalanda,Nalanda East,25.86486,84.995,0.32,0.34,0.56,0.7,1,5,8221,21.26,0,1,Harassment
Bihar,Nalanda,Nalanda East,25.89313,85.00455,0.33,0.34,0.38,0.7,9,3,8222,50.51,1,1,Eve Teasing
Bihar,Nalanda,Nalanda East,25.87455,85.00197,0.43,0.34,0.48,0.7,17,0,8223,56.5,1,0,None
Bihar,Nalanda,Nalanda East,25.87587,84.99962,0.44,0.34,0.47,0.7,20,4,8224,44.48,0,1,Stalking
Bihar,Nalanda,Nalanda East,25.88874,84.99515,0.36,0.34,0.45,0.7,23,6,8225,20.47,0,1,Pickpocketing
Bihar,Nalanda,Nalanda East,25.8742,84.99147,0.29,0.34,0.37,0.7,4,4,8226,16.36,0,1,Assault
Bihar,Nalanda,Nalanda East,25.87377,84.98553,0.43,0.34,0.49,0.7,19,4,8227,44.65,0,1,Stalking
Bihar,Nalanda,Nalanda East,25.87487,84.98092,0.43,0.34,0.17,0.7,0,2,8228,17.16,0,1,Eve Teasing
Bihar,Nalanda,Nalanda East,25.87484,84.99997,0.25,0.34,0.46,0.7,11,5,8229,48.43,0,1,Eve Teasing
Bihar,Nalanda,Nalanda East,25.8956,84.99343,0.37,0.34,0.44,0.7,9,5,8230,51.82,1,0,None
Bihar,Nalanda,Nalanda East,25.89548,85.00369,0.47,0.34,0.69,0.7,4,0,8231,31.15,0,1,Stalking
Bihar,Nalanda,Nalanda East,25.88294,84.99402,0.38,0.34,0.47,0.7,12,0,8232,54.08,1,0,None
Bihar,Nalanda,Nalanda East,25.8879,84.99894,0.56,0.34,0.45,0.7,12,2,8233,57.7,1,0,None
Bihar,Nalanda,Nalanda East,25.88974,85.01554,0.28,0.34,0.4,0.7,14,2,8234,49.14,0,0,None
Jharkhand,Ranchi,Ranchi Central,23.19075,85.27374,0.57,0.79,0.78,0.42,12,4,8235,71.98,1,0,None
Jharkhand,Ranchi,Ranchi Central,23.1959,85.27917,0.43,0.79,0.8,0.42,10,3,8236,66.58,1,0,None
Jharkhand,Ranchi,Ranchi Central,23.18962,85.27641,0.49,0.79,0.67,0.42,18,4,8237,56.43,1,1,Pickpocketing
Jharkhand,Ranchi,Ranchi Central,23.19656,85.2731,0.56,0.79,0.62,0.42,9,5,8238,68.72,1,0,None
Jharkhand,Ranchi,Ranchi Central,23.20176,85.2853,0.4,0.79,0.71,0.42,9,6,8239,67.2,1,0,None
Jharkhand,Ranchi,Ranchi Central,23.20635,85.28455,0.48,0.79,0.82,0.42,4,4,8240,52.66,1,0,None
Jharkhand,Ranchi,Ranchi Central,23.20099,85.27657,0.42,0.79,0.76,0.42,8,5,8241,67.03,1,1,Eve Teasing
Jharkhand,Ranchi,Ranchi Central,23.20817,85.27208,0.47,0.79,0.52,0.42,14,2,8242,61.92,1,0,None
Jharkhand,Ranchi,Ranchi Central,23.2018,85.2814,0.44,0.79,0.67,0.42,23,2,8243,44.88,0,1,Stalking
Jharkhand,Ranchi,Ranchi Central,23.1877,85.29054,0.45,0.79,0.8,0.42,12,2,8244,70.65,1,0,None
Jharkhand,Ranchi,Ranchi Central,23.20845,85.27738,0.53,0.79,0.67,0.42,3,2,8245,50.94,1,0,None
Jharkhand,Ranchi,Ranchi Central,23.20899,85.28407,0.5,0.79,0.59,0.42,14,0,8246,67.27,1,0,None
Jharkhand,Ranchi,Ranchi Central,23.19626,85.27971,0.37,0.79,0.59,0.42,21,0,8247,50.59,1,0,None
Jharkhand,Ranchi,Ranchi Central,23.185,85.28873,0.47,0.79,0.71,0.42,5,5,8248,48.15,0,1,Eve Teasing
Jharkhand,Ranchi,Ranchi Central,23.20431,85.2763,0.38,0.79,0.79,0.42,5,6,8249,44.45,0,1,Harassment
Jharkhand,Ranchi,Ranchi West,23.14587,85.15602,0.45,0.48,0.46,0.5,5,6,8250,39.28,0,1,Pickpocketing
Jharkhand,Ranchi,Ranchi West,23.14685,85.16696,0.44,0.48,0.22,0.5,5,0,8251,34.99,0,1,Assault
Jharkhand,Ranchi,Ranchi West,23.14327,85.16162,0.44,0.48,0.37,0.5,10,2,8252,58.85,1,1,Pickpocketing
Jharkhand,Ranchi,Ranchi West,23.14475,85.17336,0.45,0.48,0.34,0.5,12,3,8253,58.66,1,0,None
Jharkhand,Ranchi,Ranchi West,23.15413,85.17727,0.41,0.48,0.55,0.5,8,1,8254,60.43,1,0,None
